CPF;CLIT;safra;produto;IDADE_CLIENTE;ESCOLARIDADE;ESTADO_CIVIL;OCUPACAO;TIPO_RESIDENCIA;POSSUI_VEICULO;PORTABILIDADE;QT_DEPENDENTES;RENDA_BRUTA;RENDA_LIQUIDA;TEMPO_RELAC;QT_PRODUTOS;COMP_RENDA;limite_total;limite_utilizado;taxa_utilizacao;parcelas_mensais;margem_disponivel;max_dias_atraso_12m;scr_classificacao_risco;scr_score_risco;scr_dias_atraso;scr_valor_vencido;scr_valor_prejuizo;scr_tem_prejuizo;CLASSE;v205;v210;v220;v230;v240;v245;v250;v255;v260;v270;v280;v290
85154756313;77;2024-06;cartao_credito;33;SUPERIOR;CASADO;SERVIDOR PUBLICO;FINANCIADA;SIM;NAO;1;7691.87;6124.48;9;5;0.20464395352879344;41894.8;8573.52;0.2046;1574.09;1118.06;26;C;3;26;606.99;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60611668849;78;2024-12;imobiliario;63;SUPERIOR;DIVORCIADO;APOSENTADO;FINANCIADA;NAO;NAO;3;27424.57;22441.11;62;3;0.01;193600.24;1936.0;0.01;274.25;9324.35;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
51753962298;79;2025-06;imobiliario;40;SUPERIOR;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;2;18196.28;14608.13;36;1;0.29873103825080344;67583.16;20189.19;0.2987;5435.79;932.91;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
39575276343;80;2025-12;consignado;49;SUPERIOR;SOLTEIRO;EMPRESARIO;FINANCIADA;SIM;SIM;0;28906.16;23082.92;62;2;0.11206558056633116;163279.71;18298.04;0.1121;3239.39;6877.77;3;A;1;3;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
23534630916;81;2024-12;consignado;31;MEDIO;CASADO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;1;2105.41;1741.52;10;3;0.5721381774391221;16083.77;9202.14;0.5721;1204.59;0.0;290;F;6;290;1040.41;0.0;0;1;286.6;1063.45;1869.13;0.0;1979.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
41765731380;82;2026-01;credito_pessoal;30;SUPERIOR;SOLTEIRO;EMPRESARIO;PROPRIA;NAO;NAO;3;12277.53;9427.64;39;5;0.19646142026837304;72947.11;14331.29;0.1965;2412.06;1885.08;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22648111211;83;2024-12;financiamento_veiculos;46;POS;VIUVO;AUTONOMO;PROPRIA;SIM;NAO;3;26421.21;21421.78;22;2;0.2986478352663492;134688.17;40224.33;0.2986;7890.64;1356.78;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
84786912891;84;2025-06;consignado;49;POS;CASADO;ASSALARIADO;PROPRIA;NAO;NAO;0;44849.37;35119.56;82;5;0.12568994766028097;384281.53;48300.33;0.1257;5637.11;10060.17;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61380741658;85;2025-06;cartao_credito;47;SUPERIOR;CASADO;SERVIDOR PUBLICO;ALUGADA;SIM;NAO;1;16369.96;13236.85;96;2;0.1311966955752521;132497.5;17383.23;0.1312;2147.68;3581.81;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
78542771168;86;2024-01;credito_pessoal;21;SUPERIOR;CASADO;ASSALARIADO;ALUGADA;SIM;NAO;0;16007.73;12960.38;94;4;0.21294918182628655;146816.75;31264.51;0.2129;3408.83;2193.88;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
40350140595;87;2024-12;financiamento_veiculos;30;MEDIO;CASADO;APOSENTADO;PROPRIA;NAO;NAO;0;2862.87;2347.47;32;4;0.43017504383034055;15702.36;6754.76;0.4302;1231.54;0.0;4;D;4;4;307.12;0.0;0;1;831.19;0.0;0.0;0.0;1166.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0
84830225441;88;2025-06;financiamento_veiculos;43;SUPERIOR;CASADO;ASSALARIADO;PROPRIA;NAO;NAO;0;8938.23;7322.43;68;5;0.3125796801198694;73269.43;22902.53;0.3126;2793.91;334.47;57;C;3;57;918.21;0.0;0;0;732.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
42167732131;89;2024-06;consignado;21;MEDIO;DIVORCIADO;EMPRESARIO;ALUGADA;NAO;SIM;2;3024.5;2362.08;13;4;0.8169167821442973;28433.21;23227.57;0.8169;2470.76;0.0;320;G;7;320;1941.53;0.0;0;1;114.23;0.0;0.0;0.0;6382.56;0.0;0.0;0.0;0.0;0.0;0.0;4806.56
44125195884;90;2025-06;credito_pessoal;44;MEDIO;CASADO;AUTONOMO;PROPRIA;SIM;NAO;0;3657.15;3004.56;31;5;0.2874594631036942;32985.72;9482.06;0.2875;1051.28;228.72;2;C;3;2;562.55;835.1;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
98983024258;91;2026-01;cartao_credito;32;SUPERIOR;CASADO;SERVIDOR PUBLICO;PROPRIA;SIM;SIM;3;27751.53;23268.48;86;4;0.13570657531306116;180990.12;24561.55;0.1357;3766.07;5946.97;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
75639481296;92;2024-01;cartao_credito;44;MEDIO;CASADO;SERVIDOR PUBLICO;PROPRIA;SIM;SIM;3;2724.0;2102.3;3;4;0.6174335680827436;22106.7;13649.42;0.6174;1681.89;0.0;1;D;4;1;418.22;0.0;0;0;525.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10354062652;93;2026-01;imobiliario;23;MEDIO;CASADO;ASSALARIADO;PROPRIA;NAO;SIM;2;3610.05;3024.37;39;3;0.44335271934330334;28878.41;12803.32;0.4434;1600.53;0.0;13;D;4;13;629.77;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
99136193295;94;2024-12;financiamento_veiculos;29;MEDIO;DIVORCIADO;SERVIDOR PUBLICO;FINANCIADA;SIM;NAO;1;6198.01;5057.65;19;3;0.17616352940920507;57580.98;10143.67;0.1762;1091.86;1077.44;1;C;3;1;533.04;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12992518565;95;2025-06;consignado;31;MEDIO;CASADO;EMPRESARIO;PROPRIA;NAO;NAO;0;3633.1;2947.74;42;4;0.45896084276342713;22225.67;10200.71;0.459;1667.45;0.0;31;D;4;31;7144.72;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
80851940183;96;2025-06;imobiliario;39;SUPERIOR;VIUVO;APOSENTADO;FINANCIADA;SIM;NAO;2;10951.63;8841.78;46;5;0.16613834258748886;70228.16;11667.59;0.1661;1819.49;2013.58;10;C;3;10;1903.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
48434449576;97;2024-12;consignado;38;POS;CASADO;ASSALARIADO;PROPRIA;SIM;SIM;0;15047.5;12220.32;69;3;0.2511921853620004;128790.03;32351.05;0.2512;3779.81;1486.82;3;C;3;3;181.96;0.0;0;0;384.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22410961228;98;2025-06;cartao_credito;55;SUPERIOR;DIVORCIADO;APOSENTADO;ALUGADA;NAO;NAO;1;14399.74;11324.85;33;4;0.15081854515516163;113082.76;17054.98;0.1508;2171.75;2868.16;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94984847164;99;2026-01;cartao_credito;51;POS;CASADO;SERVIDOR PUBLICO;PROPRIA;NAO;NAO;1;45889.73;37365.85;87;3;0.10306180817350558;321460.23;33130.27;0.1031;4729.48;11331.93;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
78828231377;100;2025-06;cartao_credito;44;POS;DIVORCIADO;ASSALARIADO;PROPRIA;NAO;NAO;2;42441.63;32599.71;52;1;0.10917598911855295;310073.25;33852.55;0.1092;4633.61;10220.96;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
90828255788;101;2024-12;consignado;47;POS;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;3;36063.2;28922.73;95;4;0.07816666047572246;255093.87;19939.84;0.0782;2818.94;9803.18;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
68098178290;102;2026-01;imobiliario;19;MEDIO;CASADO;APOSENTADO;FINANCIADA;NAO;NAO;0;5089.18;4008.07;2;1;0.30499729252420127;25486.24;7773.23;0.305;1552.19;229.02;36;C;3;36;155.74;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
18141291559;103;2024-12;consignado;44;SUPERIOR;CASADO;ASSALARIADO;ALUGADA;NAO;SIM;1;14468.47;11922.32;60;2;0.15258874657635105;114678.1;17498.59;0.1526;2207.73;2856.23;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
79572131635;104;2024-06;credito_pessoal;47;POS;CASADO;ASSALARIADO;ALUGADA;SIM;NAO;1;14372.3;11709.85;43;4;0.31366464381585896;118963.58;37314.67;0.3137;4508.08;522.22;19;C;3;19;1562.32;1951.86;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
72037865296;105;2024-06;consignado;18;MEDIO;SOLTEIRO;ASSALARIADO;PROPRIA;SIM;SIM;1;2994.3;2500.82;2;3;0.6967950863414081;9163.49;6385.07;0.6968;2086.41;0.0;281;E;5;281;1441.89;2863.71;1;1;188.98;1664.0;941.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19232441427;106;2025-06;cartao_credito;52;SUPERIOR;CASADO;SERVIDOR PUBLICO;PROPRIA;NAO;SIM;1;17815.74;14669.99;40;2;0.16804121648441106;140352.97;23585.08;0.168;2993.78;3241.73;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
42632381017;107;2024-01;consignado;43;POS;SOLTEIRO;ASSALARIADO;ALUGADA;NAO;NAO;3;24933.86;20430.25;30;5;0.1760061472944399;232993.0;41008.2;0.176;4388.51;4338.34;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
72554146126;108;2025-06;credito_pessoal;38;SUPERIOR;SOLTEIRO;ASSALARIADO;PROPRIA;SIM;NAO;0;6201.2;4746.76;18;5;0.37880114544694105;48583.91;18403.64;0.3788;2349.02;0.0;182;E;5;182;2242.66;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91851689775;109;2024-06;imobiliario;33;MEDIO;SOLTEIRO;EMPRESARIO;CEDIDA;SIM;NAO;2;6541.95;5482.9;58;3;0.15312445916011114;55250.28;8460.17;0.1531;1001.73;1287.95;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
28778537741;110;2024-06;consignado;53;POS;DIVORCIADO;ASSALARIADO;PROPRIA;NAO;NAO;1;49516.77;37696.74;81;4;0.055633188925705394;203599.8;11326.91;0.0556;2754.78;14576.09;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
50885223572;111;2025-12;cartao_credito;29;SUPERIOR;SOLTEIRO;APOSENTADO;PROPRIA;SIM;NAO;1;15803.88;12663.27;47;3;0.15607418475058044;68894.22;10752.61;0.1561;2466.58;3064.78;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
64030813954;112;2024-06;financiamento_veiculos;52;SUPERIOR;SOLTEIRO;ASSALARIADO;PROPRIA;SIM;NAO;0;24499.56;20090.46;41;1;0.0920177529345904;87977.47;8095.49;0.092;2254.39;6320.46;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61386791640;113;2026-01;consignado;29;FUNDAM;CASADO;ASSALARIADO;PROPRIA;NAO;NAO;0;2113.19;1687.08;18;2;0.6102017433426107;18998.65;11593.01;0.6102;1289.47;0.0;113;G;7;113;2929.53;0.0;0;1;257.64;411.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67933344518;114;2025-06;imobiliario;49;FUNDAM;CASADO;EMPRESARIO;PROPRIA;SIM;SIM;0;3063.12;2464.19;16;3;0.4195407026035873;18474.58;7750.84;0.4195;1285.1;0.0;225;E;5;225;2854.35;16223.08;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10915080953;115;2024-12;credito_pessoal;33;SUPERIOR;SOLTEIRO;SERVIDOR PUBLICO;ALUGADA;NAO;NAO;2;11514.83;8816.35;30;5;0.365719755875915;88170.23;32245.59;0.3657;4211.2;0.0;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12530243493;116;2026-01;consignado;23;FUNDAM;CASADO;SERVIDOR PUBLICO;ALUGADA;NAO;NAO;0;2279.5;1827.37;10;1;0.529252443973616;18924.41;10015.79;0.5293;1206.43;0.0;133;E;5;133;1903.52;0.0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
84771970239;117;2024-01;credito_pessoal;18;POS;DIVORCIADO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;1;9665.3;7363.24;10;1;0.4386665829840979;56025.91;24576.69;0.4387;4239.84;0.0;50;E;5;50;5530.59;5432.08;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
81032875489;118;2025-12;credito_pessoal;32;POS;CASADO;APOSENTADO;PROPRIA;NAO;NAO;0;24876.09;19113.08;58;5;0.14221920680808356;141952.41;20188.36;0.1422;3537.86;5168.77;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22233454293;119;2024-01;financiamento_veiculos;41;MEDIO;CASADO;AUTONOMO;PROPRIA;NAO;NAO;1;1805.7;1425.33;16;5;0.8395921471587964;6768.63;5682.89;0.8396;1516.05;0.0;51;G;7;51;5795.92;0.0;0;1;159.48;1613.02;1492.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1773.47
72496943995;120;2025-06;cartao_credito;62;MEDIO;CASADO;ASSALARIADO;ALUGADA;SIM;NAO;1;4544.04;3574.83;42;3;0.2905281598759718;38999.41;11330.43;0.2905;1320.17;270.24;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
93797559929;121;2024-01;consignado;41;MEDIO;SOLTEIRO;ASSALARIADO;PROPRIA;SIM;NAO;1;3196.06;2494.17;13;1;0.5872425332413134;28441.38;16701.99;0.5872;1876.86;0.0;5;D;4;5;212.18;0.0;0;1;161.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
29692030211;122;2024-12;consignado;33;MEDIO;CASADO;ASSALARIADO;ALUGADA;SIM;NAO;2;2652.35;2046.53;2;4;0.7934714060137852;12944.1;10270.77;0.7935;2104.56;0.0;55;F;6;55;6779.75;14907.58;1;1;940.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
76974790717;123;2024-01;consignado;23;POS;CASADO;AUTONOMO;FINANCIADA;SIM;NAO;1;23525.1;19175.81;54;2;0.13301667139576312;67225.19;8942.07;0.133;3129.23;5104.56;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
75684219839;124;2025-06;cartao_credito;52;POS;CASADO;ASSALARIADO;ALUGADA;SIM;SIM;0;44269.94;34291.32;112;4;0.0703947687998512;224791.04;15824.11;0.0704;3116.37;12378.11;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
48429616389;125;2025-06;financiamento_veiculos;55;SUPERIOR;CASADO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;0;16856.65;12898.6;62;5;0.09324496552275108;100521.64;9373.14;0.0932;1571.8;4328.03;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
13569078890;126;2024-12;credito_pessoal;32;MEDIO;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;0;4595.68;3831.2;55;3;0.13683928221025587;22858.54;3127.95;0.1368;628.87;979.62;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
81663571813;127;2025-06;consignado;48;SUPERIOR;SOLTEIRO;AUTONOMO;PROPRIA;SIM;SIM;2;7354.56;5793.19;32;4;0.486080768833426;42744.28;20777.17;0.4861;3574.91;0.0;13;D;4;13;866.15;0.0;0;1;615.46;4779.26;0.0;0.0;5000.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0
85059147886;128;2025-12;consignado;23;MEDIO;CASADO;AUTONOMO;PROPRIA;NAO;SIM;1;2751.34;2155.69;8;3;0.7628027023058905;18233.0;13908.18;0.7628;2098.73;0.0;208;E;5;208;1788.11;0.0;0;1;116.33;0.0;0.0;0.0;815.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0
54560874835;129;2024-06;consignado;56;SUPERIOR;CASADO;ASSALARIADO;ALUGADA;SIM;SIM;0;25189.97;20976.02;73;3;0.0894456946046419;171076.56;15302.06;0.0894;2253.13;6563.36;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91433326479;130;2024-06;cartao_credito;39;MEDIO;DIVORCIADO;AUTONOMO;FINANCIADA;NAO;SIM;0;5473.2;4490.79;35;5;0.18372283879009413;19925.48;3660.77;0.1837;1005.55;910.07;3;B;2;3;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
36699773492;131;2025-06;imobiliario;31;SUPERIOR;CASADO;ASSALARIADO;PROPRIA;NAO;NAO;0;15168.37;12066.95;48;1;0.20318066097487433;82720.46;16807.2;0.2032;3081.92;2227.01;0;B;2;0;0.0;0.0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
89027492985;132;2025-12;cartao_credito;41;MEDIO;CASADO;ASSALARIADO;FINANCIADA;SIM;NAO;2;11320.43;9006.67;49;4;0.26933121330172033;104782.57;28221.22;0.2693;3048.95;913.2;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
65048951971;133;2026-01;credito_pessoal;41;SUPERIOR;SOLTEIRO;SERVIDOR PUBLICO;FINANCIADA;SIM;NAO;0;25821.15;21617.85;96;3;0.032767097768550094;211154.87;6918.93;0.0328;846.08;8191.32;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
41572143445;134;2024-12;credito_pessoal;43;SUPERIOR;CASADO;AUTONOMO;ALUGADA;SIM;NAO;1;15705.36;13129.94;73;3;0.10482407723644878;134472.82;14095.99;0.1048;1646.3;3850.58;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
68842744340;135;2024-12;consignado;35;SUPERIOR;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;2;4019.89;3285.18;6;2;0.691784544444735;20775.29;14372.02;0.6918;2780.9;0.0;40;G;7;40;4198.58;4536.98;1;1;284.09;0.0;1004.4;0.0;3785.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0
77915949646;136;2024-12;cartao_credito;41;SUPERIOR;DIVORCIADO;EMPRESARIO;ALUGADA;NAO;SIM;0;17060.79;14213.74;24;2;0.1369881779967081;48269.61;6612.37;0.137;2337.13;3634.15;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35016075727;137;2026-01;credito_pessoal;44;FUNDAM;CASADO;SERVIDOR PUBLICO;ALUGADA;SIM;NAO;0;4725.4;3819.59;31;5;0.536075370248143;22290.39;11949.33;0.5361;2533.17;0.0;3;B;2;3;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
40947738688;138;2024-01;consignado;27;MEDIO;CASADO;ASSALARIADO;FINANCIADA;SIM;NAO;2;3518.9;2859.0;3;1;0.5418036278920012;11732.19;6356.54;0.5418;1906.55;0.0;2;C;3;2;346.54;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
77643995977;139;2024-01;consignado;44;SUPERIOR;SOLTEIRO;APOSENTADO;PROPRIA;SIM;NAO;1;16409.62;12668.46;70;3;0.26860518751284457;141882.28;38110.32;0.2686;4407.71;1335.66;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
99530945162;140;2024-01;consignado;30;FUNDAM;DIVORCIADO;SERVIDOR PUBLICO;PROPRIA;NAO;NAO;0;1412.0;1082.2;3;3;0.7908231527605509;10793.84;8536.02;0.7908;1116.64;0.0;41;H;8;41;6366.11;3849.72;1;1;358.53;3247.14;562.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
69816117816;141;2025-12;consignado;22;FUNDAM;CASADO;SERVIDOR PUBLICO;PROPRIA;NAO;NAO;2;1555.77;1218.22;4;4;0.751029663257863;5020.88;3770.83;0.751;1168.43;0.0;227;H;8;227;1251.55;3759.05;1;1;1007.23;0.0;0.0;0.0;2390.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0
97925835449;142;2024-12;consignado;50;SUPERIOR;DIVORCIADO;ASSALARIADO;PROPRIA;SIM;SIM;3;13852.09;10990.77;19;2;0.30920424196599117;53655.79;16590.6;0.3092;4283.12;565.11;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
68943878989;143;2024-01;imobiliario;42;MEDIO;DIVORCIADO;EMPRESARIO;PROPRIA;NAO;NAO;1;5179.32;4076.13;31;3;0.2452063904349313;16450.53;4033.78;0.2452;1270.0;542.76;14;C;3;14;95.19;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
29212474748;144;2026-01;financiamento_veiculos;34;SUPERIOR;CASADO;ASSALARIADO;ALUGADA;SIM;SIM;1;20775.06;16571.04;50;1;0.2633096332896679;85354.84;22474.75;0.2633;5470.27;1801.0;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
25987575276;145;2024-06;financiamento_veiculos;31;POS;SOLTEIRO;SERVIDOR PUBLICO;PROPRIA;NAO;NAO;3;24731.91;19262.6;21;2;0.18968370423741435;213497.79;40497.05;0.1897;4691.24;3964.93;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
29397661532;146;2024-01;consignado;43;SUPERIOR;CASADO;ASSALARIADO;ALUGADA;SIM;NAO;0;28931.96;24180.16;83;3;0.11334711876792514;204877.8;23222.31;0.1133;3279.35;6846.84;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
38993870567;147;2024-06;credito_pessoal;26;MEDIO;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;3;4281.8;3462.0;28;1;0.3166837621147265;17290.92;5475.75;0.3167;1355.98;142.65;28;C;3;28;111.12;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
42837474832;148;2025-06;consignado;52;POS;SOLTEIRO;AUTONOMO;PROPRIA;SIM;NAO;0;14162.9;11364.67;19;4;0.39449775072673393;56414.42;22255.36;0.3945;5587.23;0.0;20;C;3;20;2450.91;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
81462457640;149;2025-06;cartao_credito;36;POS;SOLTEIRO;SERVIDOR PUBLICO;PROPRIA;SIM;SIM;1;38809.92;29981.7;82;3;0.0796169118195484;327738.1;26093.5;0.0796;3089.93;10493.54;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
42746588614;150;2025-06;consignado;46;SUPERIOR;DIVORCIADO;EMPRESARIO;ALUGADA;SIM;SIM;1;13523.92;10607.8;41;2;0.2552919949457181;68517.24;17491.9;0.2553;3452.55;1280.82;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
57452247523;151;2024-06;consignado;22;FUNDAM;CASADO;SERVIDOR PUBLICO;PROPRIA;NAO;SIM;0;2085.0;1652.52;16;4;0.7577714472980744;10992.17;8329.55;0.7578;1579.95;0.0;66;G;7;66;7457.86;9553.38;1;1;391.79;3353.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2276.58
24950587271;152;2025-12;consignado;31;SUPERIOR;CASADO;AUTONOMO;ALUGADA;SIM;NAO;0;14200.79;11023.21;41;1;0.2254854011364377;93605.17;21106.6;0.2255;3202.07;1768.21;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
53594752235;153;2024-06;credito_pessoal;48;SUPERIOR;DIVORCIADO;ASSALARIADO;PROPRIA;NAO;NAO;0;25694.92;20866.53;123;5;0.06775472636448308;192094.16;13015.29;0.0678;1740.95;7252.27;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
